Player,Pos,Age,Team,Venue,GF,GA,Opponent,MatchID,Round,Date,Score,Start Time,End Time,Minutes Played,Start Result,End Result,Result,Points,MOTM,Status,influence,bonus,total_points,bps,PM,GFteam,GAteam,TeamGF,TeamGA,TeamPM,TeamResult,Start Elo,K,Q,End Elo,E_i,C_i,Rating Change,avg_match_bps,maxbps,avg_match_inf,maxinf,adjBonus
Bukayo Saka,RW,23.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,66.0,97.0,31,1-0,2-1,0.5,1.0,False,Starter,35.2,2.0,8.0,26.0,0.0,2.0,1.0,2.0,1.0,1.0,W,1978.7021582278776,30.5,0.9249999999999999,1977.3815799524991,0.8020701093365901,-0.09653786999416795,-1.3205782753783952,11.533333333333333,28.0,15.033333333333333,42.2,0.4778830963665088
Declan Rice,"LM,CM",26.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Starter,9.0,0.0,1.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1932.176592914114,24.0,0.5,1937.4182035734852,0.756108320896645,0.24389167910335496,5.241610659371178,11.533333333333333,28.0,15.033333333333333,42.2,-0.1429699842022117
Thomas Partey,"CM,RB",31.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Other,15.6,0.0,2.0,14.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1902.6121249925338,24.0,0.5,1909.2083223567117,0.7233767488187687,0.2766232511812313,6.59619736417798,11.533333333333333,28.0,15.033333333333333,42.2,0.013428120063191147
Martin Ødegaard,RM,26.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Starter,7.6,0.0,2.0,15.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1946.11689264822,25.5,0.5749999999999996,1951.2609725526563,0.7706008922393148,0.22939910776068517,5.144079904436351,11.533333333333333,28.0,15.033333333333333,42.2,-0.17614533965244866
Myles Lewis-Skelly,LB,18.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Transfer,5.0,0.0,2.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1886.5780596893946,30.5,0.7499999999999998,1893.2746499414006,0.7045322058967823,0.29546779410321766,6.696590252006013,11.533333333333333,28.0,15.033333333333333,42.2,-0.23775671406003157
Gabriel Magalhães,CB,27.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,16.0,16,0-0,0-0,0.5,1.0,False,Starter,1.6,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,W,1945.4648996720332,24.0,0.5,1945.4540435074896,0.7699367507144276,-0.044525649602379806,-0.010856164543503874,11.533333333333333,28.0,15.033333333333333,42.2,-0.3183254344391785
Jakub Kiwior,CB,25.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,16.0,97.0,81,0-0,2-1,1.0,3.0,False,Sub,16.8,0.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1808.8560753434144,36.5,1.0,1823.920541773036,0.6038589944665258,0.3961410055334742,15.064466429621497,11.533333333333333,28.0,15.033333333333333,42.2,0.04186413902053714
William Saliba,CB,24.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Starter,15.6,0.0,2.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1965.5831502625133,24.0,0.5,1971.3714769700084,0.7898072665740652,0.2101927334259348,5.788326707495086,11.533333333333333,28.0,15.033333333333333,42.2,0.013428120063191147
Jurriën Timber,RB,23.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,77.0,77,0-0,2-0,1.0,3.0,False,Other,9.6,1.0,7.0,25.0,2.0,2.0,1.0,2.0,1.0,1.0,W,1925.5432948103157,24.0,0.5,1931.0553644705174,0.7489981352688646,0.31624253293762306,5.512069660201531,11.533333333333333,28.0,15.033333333333333,42.2,-0.1287519747235387
Leandro Trossard,FW,30.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,77.0,97.0,20,2-0,2-1,0.0,0.0,False,Starter,2.0,0.0,1.0,3.0,-1.0,2.0,1.0,2.0,1.0,1.0,W,1926.0482466293754,24.0,0.5,1915.1364706997115,0.7495442058760453,-0.7495442058760453,-10.91177592966391,11.533333333333333,28.0,15.033333333333333,42.2,-0.3088467614533965
David Raya,GK,29.0,Arsenal,Home,2.0,1.0,Fulham,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,1.0,3.0,False,Starter,21.2,0.0,2.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,W,1958.1772836216287,24.0,0.5,1964.8220929908423,0.7826424855257742,0.2173575144742258,6.644809369213703,11.533333333333333,28.0,15.033333333333333,42.2,0.14612954186413898
Raúl Jiménez,FW,33.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,77.0,77,0-0,2-0,0.0,0.0,False,Sub,5.8,0.0,2.0,10.0,-2.0,2.0,1.0,1.0,2.0,-1.0,L,1762.1365687751074,24.0,0.5,1754.4061532019805,0.23502845654266635,-0.29611729972240775,-7.730415573126944,11.533333333333333,28.0,15.033333333333333,42.2,-0.21879936808846762
Rodrigo Muniz,FW,23.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,77.0,97.0,20,2-0,2-1,1.0,3.0,False,Starter,29.4,0.0,5.0,22.0,1.0,2.0,1.0,1.0,2.0,-1.0,L,1790.7705500622915,24.0,0.5,1801.6069522530584,0.26594360356884683,0.7340563964311532,10.836402190766881,11.533333333333333,28.0,15.033333333333333,42.2,0.34044233807266977
Emile Smith Rowe,AM,24.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,67.0,67,0-0,1-0,0.0,0.0,False,Transfer,7.2,0.0,2.0,13.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1794.6774771948214,24.0,0.5,1787.953463326436,0.2703571096031142,-0.2703571096031142,-6.724013868385482,11.533333333333333,28.0,15.033333333333333,42.2,-0.18562401263823064
Alex Iwobi,"LM,AM",28.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,67.0,97.0,30,1-0,2-1,0.5,1.0,False,Starter,4.4,0.0,1.0,9.0,0.0,2.0,1.0,1.0,2.0,-1.0,L,1808.3483684277724,24.0,0.5,1807.9814419107956,0.2861584104743458,0.06613657408009924,-0.36692651697671197,11.533333333333333,28.0,15.033333333333333,42.2,-0.25197472353870454
Adama Traoré,AM,29.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,67.0,67,0-0,1-0,0.0,0.0,False,Other,0.2,0.0,2.0,5.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1776.1364270456593,24.0,0.5,1768.804657806416,0.24982564952284517,-0.24982564952284517,-7.3317692392432825,11.533333333333333,28.0,15.033333333333333,42.2,-0.35150078988941547
Willian,"CM,AM",36.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,67.0,97.0,30,1-0,2-1,0.5,1.0,False,Starter,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-1.0,L,1765.232766344488,29.5,0.8749999999999999,1766.3981835807238,0.23824800087205736,0.08095422653441527,1.1654172362357178,11.533333333333333,28.0,15.033333333333333,42.2,-0.3088467614533965
Sander Berge,"CM,DM",27.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Transfer,11.2,0.0,2.0,17.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1789.3731439480698,24.0,0.5749999999999996,1782.082300930167,0.264376209984293,-0.264376209984293,-7.290843017902801,11.533333333333333,28.0,15.033333333333333,42.2,-0.09083728278041076
Saša Lukić,CM,28.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,67.0,67,0-0,1-0,0.0,0.0,False,Sub,0.0,0.0,1.0,9.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1755.2284307223163,25.0,0.6249999999999997,1747.7597564853622,0.22795431743880226,-0.22795431743880226,-7.468674236953955,11.533333333333333,28.0,15.033333333333333,42.2,-0.35624012638230645
Andreas Pereira,CM,29.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,67.0,97.0,30,1-0,2-1,0.5,1.0,False,Starter,6.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,-1.0,L,1775.2983995920872,24.0,0.5,1775.1110956104092,0.2489226479180715,0.07765278930368923,-0.1873039816779985,11.533333333333333,28.0,15.033333333333333,42.2,-0.20932069510268558
Antonee Robinson,"WB,LB",27.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Starter,23.0,0.0,1.0,13.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1842.1924865550163,24.0,0.5,1836.153546017611,0.32754865965839286,-0.32754865965839286,-6.038940537405386,11.533333333333333,28.0,15.033333333333333,42.2,0.18878357030015797
Timothy Castagne,"WB,RB",29.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Starter,12.8,0.0,1.0,7.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1791.5501923255583,24.5,0.5999999999999996,1784.336331064761,0.26682065640684244,-0.26682065640684244,-7.213861260797277,11.533333333333333,28.0,15.033333333333333,42.2,-0.052922590837282756
Jorge Cuenca,CB,25.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Transfer,14.8,0.0,1.0,5.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1757.784916178996,37.5,1.0,1748.7651184199497,0.2305546216966799,-0.2305546216966799,-9.019797759046233,11.533333333333333,28.0,15.033333333333333,42.2,-0.005529225908372808
Joachim Andersen,CB,28.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Transfer,42.2,0.0,0.0,3.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1803.9858482283712,25.0,0.6499999999999997,1801.4148242395122,0.2810562651071826,-0.2810562651071826,-2.5710239888590936,11.533333333333333,28.0,15.033333333333333,42.2,0.6437598736176936
Issa Diop,CB,28.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,77.0,77,0-0,2-0,0.0,0.0,False,Starter,12.2,0.0,1.0,8.0,-2.0,2.0,1.0,1.0,2.0,-1.0,L,1765.43134760835,26.5,0.7249999999999998,1757.3561659899822,0.23845552411973114,-0.3004351343021639,-8.075181618367818,11.533333333333333,28.0,15.033333333333333,42.2,-0.06714060031595577
Ryan Sessegnon,RM,24.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,77.0,97.0,20,2-0,2-1,1.0,3.0,False,Transfer,17.0,0.0,4.0,8.0,1.0,2.0,1.0,1.0,2.0,-1.0,L,1811.4488202577525,33.5,0.8999999999999999,1833.5965421410465,0.2898180487420514,0.7101819512579486,22.147721883294114,11.533333333333333,28.0,15.033333333333333,42.2,0.04660347551342812
Bernd Leno,GK,33.0,Fulham,Away,1.0,2.0,Arsenal,290.0,30,2025-04-01,2–1,0.0,97.0,97,0-0,2-1,0.0,0.0,False,Starter,23.2,0.0,2.0,8.0,-1.0,2.0,1.0,1.0,2.0,-1.0,L,1835.8876310640528,24.0,0.5,1829.9608463292032,0.3196051866967023,-0.3196051866967023,-5.926784734849756,11.533333333333333,28.0,15.033333333333333,42.2,0.19352290679304895
Jørgen Strand Larsen,FW,25.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,True,Transfer,43.6,3.0,9.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1696.7394733950114,24.0,0.5,1725.7688859086486,0.5226640259299281,0.4773359740700719,29.029412513637176,11.333333333333334,42.0,11.34,43.6,0.739908256880734
Jean-Ricner Bellegarde,AM,26.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,90.0,90,0-0,1-0,1.0,3.0,False,Sub,4.0,0.0,3.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1755.790385998408,24.0,0.5,1763.9284491807325,0.6060271160155216,0.3939728839844784,8.138063182324466,11.333333333333334,42.0,11.34,43.6,-0.168348623853211
Boubacar Traoré,CM,23.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,90.0,96.0,6,1-0,1-0,0.5,1.0,False,Other,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1739.9649780923964,32.0,1.0,1739.7685090136054,0.584079817778655,-0.005254988611165939,-0.1964690787910407,11.333333333333334,42.0,11.34,43.6,-0.168348623853211
Marshall Munetsi,"AM,CM",28.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Transfer,8.2,0.0,3.0,-4.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1766.203201308282,29.5,0.8749999999999999,1776.8381240314109,0.6202439109412964,0.3797560890587036,10.634922723129074,11.333333333333334,42.0,11.34,43.6,-0.07201834862385322
André,CM,23.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,71.0,71,0-0,1-0,1.0,3.0,False,Transfer,0.0,0.0,2.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1685.0853367927716,24.0,0.5,1692.4245699229552,0.5059076414885577,0.4940923585114423,7.339233130183709,11.333333333333334,42.0,11.34,43.6,-0.26009174311926603
Pablo Sarabia,"CM,FW",32.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,71.0,96.0,25,1-0,1-0,0.5,1.0,False,Starter,1.4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1668.1889204796298,31.5,0.7499999999999998,1668.9881038837957,0.481600331022823,0.004791580462806507,0.7991834041659737,11.333333333333334,42.0,11.34,43.6,-0.22798165137614676
João Gomes,CM,24.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Starter,11.6,0.0,2.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1674.1986073409118,24.0,0.5,1685.7792894183688,0.49024189250470385,0.5097581074952962,11.580682077456842,11.333333333333334,42.0,11.34,43.6,0.005963302752293573
Rayan Aït-Nouri,WB,23.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,82.0,82,0-0,1-0,1.0,3.0,False,Starter,15.0,2.0,8.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1667.4893608046282,24.0,0.5,1679.2404442741142,0.480595022898792,0.5194049771012079,11.751083469486028,11.333333333333334,42.0,11.34,43.6,0.08394495412844037
Santiago Bueno,"WB,CB",26.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,82.0,96.0,14,1-0,1-0,0.5,1.0,False,Sub,3.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1685.012289762069,24.0,0.5249999999999996,1685.6081199866544,0.5058025327767989,-0.0008462026966165025,0.5958302245853624,11.333333333333334,42.0,11.34,43.6,-0.19128440366972477
Nélson Semedo,"WB,LB",31.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Starter,2.0,0.0,6.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1724.4489010524096,24.0,0.5,1732.8160007502256,0.5622322633372232,0.4377677366627768,8.367099697815991,11.333333333333334,42.0,11.34,43.6,-0.21422018348623853
Toti Gomes,CB,26.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Starter,33.6,0.0,6.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1729.2468503975442,24.5,0.6249999999999997,1745.4549192231111,0.5690180075426747,0.43098199245732527,16.20806882556692,11.333333333333334,42.0,11.34,43.6,0.5105504587155963
Emmanuel Agbadou,CB,27.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Transfer,16.0,0.0,6.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1727.2573660461294,29.5,0.8749999999999999,1741.4864212432033,0.5662072717706015,0.4337927282293985,14.229055197073908,11.333333333333334,42.0,11.34,43.6,0.10688073394495413
Matt Doherty,"CB,RB",33.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Sub,28.4,2.0,7.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1712.9970647139262,24.5,0.5749999999999996,1728.4093152965681,0.5459461366325399,0.4540538633674601,15.412250582641876,11.333333333333334,42.0,11.34,43.6,0.3912844036697247
José Sá,GK,32.0,Wolves,Home,1.0,0.0,WestHam,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,1.0,3.0,False,Starter,9.4,0.0,5.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1740.8781119913915,24.5,0.5499999999999996,1750.9528776724942,0.5853561962204871,0.41464380377951293,10.074765681102798,11.333333333333334,42.0,11.34,43.6,-0.044495412844036686
Evan Ferguson,FW,20.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,46.0,46,0-0,1-0,0.0,0.0,False,Transfer,1.0,0.0,1.0,-2.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1742.058895574888,29.5,0.8749999999999999,1726.142575939781,0.4582514712693407,-0.4582514712693407,-15.91631963510706,11.333333333333334,42.0,11.34,43.6,-0.2371559633027523
Edson Álvarez,DM,27.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,46.0,96.0,50,1-0,1-0,0.5,1.0,False,Starter,3.2,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,-1.0,L,1686.1464388209572,24.5,0.5499999999999996,1683.7692377332228,0.3800721962504757,0.062462397786210565,-2.377201087734315,11.333333333333334,42.0,11.34,43.6,-0.18669724770642201
Luis Guilherme,AM,19.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,46.0,46,0-0,1-0,0.0,0.0,False,Transfer,3.6,0.0,1.0,6.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1704.504504852462,36.5,1.0,1686.8010053653632,0.40526752501448965,-0.40526752501448965,-17.70349948709901,11.333333333333334,42.0,11.34,43.6,-0.1775229357798165
Niclas Füllkrug,FW,32.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,46.0,96.0,50,1-0,1-0,0.5,1.0,False,Transfer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,L,1697.424845778745,37.5,1.0,1698.7404038071459,0.3954839366540739,0.05443544965933652,1.315558028400881,11.333333333333334,42.0,11.34,43.6,-0.26009174311926603
Jarrod Bowen,"RW,AM",28.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Starter,10.0,0.0,2.0,8.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1805.7569713511307,24.0,0.5,1792.8764780308786,0.549658692974425,-0.549658692974425,-12.880493320252075,11.333333333333334,42.0,11.34,43.6,-0.030733944954128435
James Ward-Prowse,"CM,DM",30.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,77.0,77,0-0,1-0,0.0,0.0,False,Starter,4.4,0.0,2.0,9.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1766.7012200510417,29.5,0.8749999999999999,1749.9201591210247,0.49361754548953735,-0.49361754548953735,-16.781060930017084,11.333333333333334,42.0,11.34,43.6,-0.1591743119266055
Tomáš Souček,DM,30.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,77.0,96.0,19,1-0,1-0,0.5,1.0,False,Starter,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,L,1744.5945884639182,24.0,0.5,1743.2371284343592,0.4618773308190173,0.007545111608736164,-1.357460029559062,11.333333333333334,42.0,11.34,43.6,-0.26009174311926603
Lucas Paquetá,"AM,CM",27.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Starter,23.4,0.0,2.0,12.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1704.1405812929336,24.0,0.5,1696.3585370970945,0.4047626975338371,-0.4047626975338371,-7.782044195839132,11.333333333333334,42.0,11.34,43.6,0.27660550458715594
Oliver Scarles,"WB,LB",19.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,77.0,77,0-0,1-0,0.0,0.0,False,Transfer,4.2,0.0,2.0,3.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1742.2162582633187,29.0,0.8249999999999998,1726.8492401452202,0.45847636402566105,-0.45847636402566105,-15.367018118098459,11.333333333333334,42.0,11.34,43.6,-0.16376146788990825
Emerson Palmieri,LB,30.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,77.0,96.0,19,1-0,1-0,0.5,1.0,False,Starter,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,L,1710.909738435596,24.0,0.5,1709.6950091748201,0.41418464008311073,0.016984289983551,-1.2147292607758526,11.333333333333334,42.0,11.34,43.6,-0.26009174311926603
Aaron Wan-Bissaka,"RB,WB",27.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Transfer,34.0,0.0,2.0,18.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1769.3872185683751,24.0,0.5,1763.68619952029,0.4974826826578195,-0.4974826826578195,-5.70101904808517,11.333333333333334,42.0,11.34,43.6,0.5197247706422018
Aaron Cresswell,CB,35.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,46.0,46,0-0,1-0,0.0,0.0,False,Sub,18.6,0.0,1.0,13.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1738.916398378692,33.0,0.8749999999999999,1727.0531231279722,0.4537640947815025,-0.4537640947815025,-11.863275250719795,11.333333333333334,42.0,11.34,43.6,0.16651376146788993
Carlos Soler,LW,28.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,46.0,96.0,50,1-0,1-0,0.5,1.0,False,Transfer,3.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,-1.0,L,1700.7461290718807,24.0,0.5,1697.8291636035917,0.40006381291003684,0.052050097442689146,-2.916965468289019,11.333333333333334,42.0,11.34,43.6,-0.19128440366972477
Max Kilman,CB,27.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Transfer,21.8,0.0,2.0,18.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1732.184683528308,24.0,0.5,1723.6483549538805,0.4441775939144398,-0.4441775939144398,-8.536328574427515,11.333333333333334,42.0,11.34,43.6,0.23990825688073394
Konstantinos Mavropanos,CB,27.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Starter,15.8,0.0,1.0,8.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1708.3192540774915,24.0,0.5,1698.5994471874787,0.41057114078316875,-0.41057114078316875,-9.719806890012737,11.333333333333334,42.0,11.34,43.6,0.1022935779816514
Alphonse Areola,GK,32.0,WestHam,Away,0.0,1.0,Wolves,291.0,30,2025-04-01,1–0,0.0,96.0,96,0-0,1-0,0.0,0.0,False,Starter,17.0,0.0,2.0,10.0,-1.0,1.0,0.0,0.0,1.0,-1.0,L,1744.8551651437213,28.5,0.7999999999999998,1733.0141542577433,0.4622501720494434,-0.4622501720494434,-11.841010885978099,11.333333333333334,42.0,11.34,43.6,0.12981651376146788
Taiwo Awoniyi,FW,27.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,0.0,86.0,86,0-0,1-0,1.0,3.0,False,Sub,6.4,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1680.2022185514588,24.5,0.6249999999999997,1688.8167742994121,0.48537549900896404,0.514624500991036,8.614555747953291,11.580645161290322,33.0,14.780645161290321,44.8,-0.1870679723502304
Ibrahim Sangaré,CM,27.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,86.0,97.0,11,1-0,1-0,0.5,1.0,False,Sub,2.6,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1770.7884053439386,39.0,0.95,1770.2745456205264,0.6137117052214143,-0.012895141829232546,-0.5138597234123337,11.580645161290322,33.0,14.780645161290321,44.8,-0.271889400921659
Danilo,LW,23.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,0.0,40.0,40,0-0,1-0,1.0,3.0,False,Starter,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1690.1615892808518,39.0,0.95,1702.761781807545,0.49970401307195206,0.5002959869280479,12.600192526693167,11.580645161290322,33.0,14.780645161290321,44.8,-0.3299251152073733
Morato,CB,23.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,40.0,97.0,57,1-0,1-0,0.5,1.0,False,Transfer,7.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1756.4142985714398,25.0,0.6499999999999997,1757.090248564655,0.5939206894040991,-0.05519050820653249,0.6759499932151529,11.580645161290322,33.0,14.780645161290321,44.8,-0.17367511520737325
Anthony Elanga,RW,22.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,0.0,86.0,86,0-0,1-0,1.0,3.0,True,Starter,39.4,3.0,11.0,33.0,1.0,1.0,0.0,1.0,0.0,1.0,W,1827.8906721401304,24.0,0.5,1844.8351878082813,0.6881851611328913,0.3118148388671087,16.944515668150782,11.580645161290322,33.0,14.780645161290321,44.8,0.5495391705069125
Ramón Sosa,"FW,RW",25.0,Forest,Home,1.0,0.0,ManUnited,292.0,30,2025-04-01,1–0,86.0,97.0,11,1-0,1-0,0.5,1.0,False,Transfer,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,W,1702.3878553234188,31.5,0.975,1702.3480498265487,0.5172921250940143,-0.0019609626395274,-0.039805496870090946,11.580645161290322,33.0,14.780645161290321,44.8,-0.3076036866359447
